C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_56_59_584.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_56_59_584.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_56_59_584.jpg, 0, 0, 0, 0.0001611547
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_56_59_687.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_56_59_687.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_56_59_687.jpg, 0, 0, 0, 0.0001606528
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_56_59_788.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_56_59_788.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_56_59_788.jpg, 0, 0, 0, 0.0001607684
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_56_59_890.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_56_59_890.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_56_59_890.jpg, 0, 0, 0, 0.000160904
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_56_59_995.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_56_59_995.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_56_59_995.jpg, 0, 0, 0, 0.0001610267
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_101.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_101.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_101.jpg, 0, 0, 0, 0.0001608022
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_202.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_202.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_202.jpg, 0, 0, 0, 0.000160912
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_304.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_304.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_304.jpg, 0, 0, 0, 0.0001611917
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_404.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_404.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_404.jpg, 0, 0, 0, 0.000160935
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_505.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_505.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_505.jpg, 0, 0, 0, 0.0001606596
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_605.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_605.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_605.jpg, 0, 0, 0, 0.0001608291
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_707.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_707.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_707.jpg, 0, 0, 0, 0.000160746
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_810.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_810.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_810.jpg, 0, 0, 0, 0.0001608755
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_00_912.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_00_912.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_00_912.jpg, 0, 0, 0, 0.0001612833
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_016.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_016.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_016.jpg, 0, 0, 0, 0.0001609042
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_118.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_118.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_118.jpg, 0, 0, 0, 0.0001610312
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_222.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_222.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_222.jpg, 0, 0, 0, 0.0001608993
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_326.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_326.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_326.jpg, 0, 0, 0, 0.0001611054
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_432.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_432.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_432.jpg, 0, 0, 0, 0.0001610812
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_534.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_534.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_534.jpg, 0, 0, 0, 0.0001607213
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_637.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_637.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_637.jpg, 0, 0, 0, 0.0001612286
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_738.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_738.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_738.jpg, 0, 0, 0, 0.0001609723
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_840.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_840.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_840.jpg, 0, 0, 0, 0.0001609067
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_01_944.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_01_944.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_01_944.jpg, 0, 0, 0, 0.0001609372
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_046.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_046.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_046.jpg, 0, 0, 0, 0.0001607891
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_152.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_152.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_152.jpg, 0, 0, 0, 0.0001608392
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_254.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_254.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_254.jpg, 0, 0, 0, 0.0001608475
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_359.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_359.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_359.jpg, 0, 0, 0, 0.0001608675
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_461.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_461.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_461.jpg, 0, 0, 0, 0.0001608245
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_563.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_563.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_563.jpg, 0, 0, 0, 0.0001608428
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_669.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_669.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_669.jpg, 0, 0, 0, 0.0001607236
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_771.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_771.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_771.jpg, 0, 0, 0, 0.0001609749
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_873.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_873.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_873.jpg, 0, 0.1361442, 0, 0.05454283
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_02_981.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_02_981.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_02_981.jpg, 0, 0.4772083, 0, 0.5089766
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_083.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_083.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_083.jpg, 0, 0.7835368, 0, 1.306575
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_186.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_186.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_186.jpg, 0, 1, 0, 2.447128
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_287.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_287.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_287.jpg, 0, 1, 0, 3.618645
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_390.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_390.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_390.jpg, 0, 1, 0, 4.789209
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_494.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_494.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_494.jpg, 0, 1, 0, 5.947045
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_598.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_598.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_598.jpg, 0, 1, 0, 7.093665
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_702.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_702.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_702.jpg, 0, 1, 0, 8.454936
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_803.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_803.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_803.jpg, 0, 1, 0, 9.577175
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_03_905.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_03_905.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_03_905.jpg, 0, 1, 0, 10.6884
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_04_007.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_04_007.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_04_007.jpg, 0, 1, 0, 11.62581
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_04_109.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_04_109.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_04_109.jpg, 0, 1, 0, 12.84518
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_04_210.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_04_210.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_04_210.jpg, 0, 1, 0, 13.88438
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_04_315.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_04_315.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_04_315.jpg, 0, 1, 0, 15.13153
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_11_57_04_415.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_11_57_04_415.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_11_57_04_415.jpg, 0, 1, 0, 15.96233
